manufacturer,series_code,product_name,tool_type,model_family,outside_diameter_mm,corner_radius_label,effective_length_mm,work_material,hardness,material_group,spindle_rpm,feed_rate_mm_min,axial_depth_mm,radial_depth_mm,source_url,source_page,memo
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05/R0.1/R0.2/R0.3/R0.5,8.0,SKD11,55~62HRC,Hardened steels,7900,790.0,0.02,0.76,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05/R0.1/R0.2/R0.3/R0.5,8.0,HAP10,62~66HRC,Hardened steels,7800,840.0,0.02,0.45,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05/R0.1/R0.2/R0.3/R0.5,8.0,HAP72,66~70HRC,Hardened steels,7600,820.0,0.02,0.44,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05/R0.1/R0.2/R0.3/R0.5,10.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,9300,1020.0,0.05,0.53,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05/R0.1/R0.2/R0.3/R0.5,10.0,SKD11,55~62HRC,Hardened steels,7500,750.0,0.02,0.69,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05/R0.1/R0.2/R0.3/R0.5,10.0,HAP10,62~66HRC,Hardened steels,7400,800.0,0.02,0.41,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4020,2.0,R0.02/R0.05/R0.1/R0.2/R0.3/R0.5,10.0,HAP72,66~70HRC,Hardened steels,7200,780.0,0.02,0.4,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,10,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4030,3.0,R0.05,4.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,14000,2640.0,0.02,0.18,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4030,3.0,R0.05,4.0,SKD11,55~62HRC,Hardened steels,8900,1140.0,0.011,0.013,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4030,3.0,R0.05,4.0,HAP10,62~66HRC,Hardened steels,8700,1110.0,0.011,0.012,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4030,3.0,R0.05,4.0,HAP72,66~70HRC,Hardened steels,8400,1080.0,0.011,0.012,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4030,3.0,R0.05,6.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,13300,2500.0,0.019,0.18,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4030,3.0,R0.05,6.0,SKD11,55~62HRC,Hardened steels,8600,1110.0,0.01,0.012,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4030,3.0,R0.05,6.0,HAP10,62~66HRC,Hardened steels,8400,1080.0,0.01,0.011,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4030,3.0,R0.05,6.0,HAP72,66~70HRC,Hardened steels,8200,1050.0,0.01,0.011,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4030,3.0,R0.05,8.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,11800,2200.0,0.018,0.175,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4030,3.0,R0.05,8.0,SKD11,55~62HRC,Hardened steels,8400,1080.0,0.01,0.012,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4030,3.0,R0.05,8.0,HAP10,62~66HRC,Hardened steels,8100,1050.0,0.01,0.011,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4030,3.0,R0.05,8.0,HAP72,66~70HRC,Hardened steels,7900,1020.0,0.01,0.011,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4030,3.0,R0.05,10.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,10500,2090.0,0.015,0.175,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4030,3.0,R0.05,10.0,SKD11,55~62HRC,Hardened steels,8100,1050.0,0.009,0.011,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4030,3.0,R0.05,10.0,HAP10,62~66HRC,Hardened steels,7900,1020.0,0.009,0.01,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4030,3.0,R0.05,10.0,HAP72,66~70HRC,Hardened steels,7700,990.0,0.009,0.01,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4030,3.0,R0.05,12.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,10000,1950.0,0.013,0.168,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4030,3.0,R0.05,12.0,SKD11,55~62HRC,Hardened steels,7900,1010.0,0.009,0.01,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4030,3.0,R0.05,12.0,HAP10,62~66HRC,Hardened steels,7700,990.0,0.009,0.01,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4030,3.0,R0.05,12.0,HAP72,66~70HRC,Hardened steels,7500,960.0,0.009,0.009,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4030,3.0,R0.05,16.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,8800,1600.0,0.01,0.158,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4030,3.0,R0.05,16.0,SKD11,55~62HRC,Hardened steels,7400,950.0,0.008,0.01,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4030,3.0,R0.05,16.0,HAP10,62~66HRC,Hardened steels,7200,930.0,0.008,0.009,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4030,3.0,R0.05,16.0,HAP72,66~70HRC,Hardened steels,7000,900.0,0.008,0.008,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4030,3.0,R0.05/R0.1,4.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,14000,2640.0,0.04,0.36,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4030,3.0,R0.05/R0.1,4.0,SKD11,55~62HRC,Hardened steels,8900,1140.0,0.021,0.291,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4030,3.0,R0.05/R0.1,4.0,HAP10,62~66HRC,Hardened steels,8700,1110.0,0.022,0.216,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4030,3.0,R0.05/R0.1,4.0,HAP72,66~70HRC,Hardened steels,8400,1080.0,0.021,0.21,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4030,3.0,R0.05/R0.1,6.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,13300,2500.0,0.038,0.36,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4030,3.0,R0.05/R0.1,6.0,SKD11,55~62HRC,Hardened steels,8600,1110.0,0.02,0.277,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4030,3.0,R0.05/R0.1,6.0,HAP10,62~66HRC,Hardened steels,8400,1080.0,0.021,0.206,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4030,3.0,R0.05/R0.1,6.0,HAP72,66~70HRC,Hardened steels,8200,1050.0,0.02,0.2,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
UNION TOOL,HGLRS,HMGCOAT 4 Flute Long Neck Radius End Mills for Hard Materials HGLRS,RADIUS,4030,3.0,R0.05/R0.1,8.0,NAK/STAVAX,~55HRC,Prehardened/Hardened steels,11800,2200.0,0.035,0.35,https://www.uniontool.co.jp/assets/pdf/catalog/endmill_hglrs_20220602.pdf,11,"Extracted from official PDF milling conditions table. For slot milling, reduce feed rate by at least 50%."
